# px, py, pz, ox, oy, oz, ow
4.969104137371185281e-01,7.050259849006548230e-01,-1.255035152163627155e-01,8.891394756120977183e-01,-4.522264640033438199e-01,4.124141566197968983e-02,5.675705945052987589e-02
7.169935939200839936e-01,4.684949481623655321e-01,-1.146654015302592394e-01,-2.210178802015012600e-01,9.498581255832556636e-01,-1.953184683116378217e-01,1.037850366435136146e-01
3.741168467521427954e-01,6.064949601923563804e-01,-1.265779788429656494e-01,3.360421359783732353e-01,7.261313396212234483e-01,-4.431517044218021657e-04,5.998406155667911355e-01
1.700813192683245934e-01,7.192786010671290420e-01,-1.209983808034653940e-01,-2.639445161998724143e-01,8.373401310524727359e-01,3.526063567224634321e-01,3.238264264941229653e-01
6.371299764898049611e-01,4.962604635914090179e-01,-1.965962381388543234e-02,1.862191914647566005e-01,9.776078808660094710e-01,-9.251325610387160781e-02,3.235029279592641777e-02
7.488099025788951257e-01,2.143164458007535689e-01,2.933111740347163487e-02,-2.739083077557380452e-01,7.419715209455328697e-01,-4.292476925494810303e-01,4.361180109661915161e-01
6.469329481183783148e-01,5.542782827558611070e-01,-1.637655731375483870e-01,5.220145801651326911e-01,8.394282964776277334e-01,1.253365511203646254e-01,8.456750038248035672e-02
2.475869537382701380e-01,5.991822330619533954e-01,-2.105886300430293012e-02,-6.693692595576065107e-01,-7.271813978327834604e-01,7.893527170566437545e-02,1.300816354679467102e-01
6.330898091786053561e-01,5.690205823528641238e-01,-1.144816177960240045e-01,3.631435085991298606e-01,8.975237800804501953e-01,1.207081695775858235e-02,2.498642666136660362e-01
5.085493312154487633e-01,6.129483981340980714e-01,2.589154803399547344e-02,-3.898372521164329696e-02,9.623601448531711178e-01,2.520889181040265603e-01,9.377845240747066657e-02
4.925224408748520299e-01,5.420884417791813625e-01,-1.528522145045303482e-01,9.040041688628300820e-01,-6.126394491924604807e-02,3.939706913720134596e-01,1.543058199531367747e-01
7.857209861893648117e-01,1.921197642763778635e-01,2.723003257279318912e-02,-6.257493689123837521e-01,7.258978181514270656e-01,1.992199740062073066e-01,2.045030240991975168e-01
2.929626444159599274e-01,6.149810209354112933e-01,-5.471107141110265193e-03,-8.283943659365436973e-01,-2.623474862502771510e-01,1.165751225543272124e-01,4.809852510672191772e-01
6.144415713919664235e-01,5.720100918442321269e-01,-9.422284675551381716e-03,-6.326740948144142784e-01,-4.540271555245495305e-01,-7.221525419245614086e-02,6.231916148817848722e-01
3.359420998420689641e-01,6.374656390229547220e-01,2.295701753258934386e-02,-9.595660000225034736e-01,-1.506197599533732612e-01,-2.681363764878093303e-02,2.362790899517789311e-01
6.993691627613415340e-01,3.904552976640277562e-01,7.853919711928655789e-02,2.513857054662204105e-01,7.938163475697236349e-01,-5.196516017397481146e-01,1.913714874991240822e-01
2.872398851726015168e-01,6.030060458010545466e-01,-9.967689110638831840e-02,1.061731402720507422e-01,9.518286915070079957e-01,-1.495622003933662902e-01,2.457245501009659161e-01
6.121872653616430293e-01,6.630420424855149042e-01,-3.543861266500264451e-02,-8.616603810372692740e-01,4.246205505834060312e-01,2.686548020930015768e-01,7.115738250744040039e-02
6.553087013052616427e-01,3.423718027536024611e-01,-8.058390386795616367e-02,7.828867894944870898e-01,1.569455618044758305e-01,2.218624961332133771e-01,5.596725813137820582e-01
6.134036200045838161e-01,4.231604197956124747e-01,5.540027446339917949e-02,2.272479158619794271e-01,7.806900393032735197e-01,-2.036249392844077105e-02,5.817790096849956294e-01
6.280929395189385200e-01,6.686650323403884322e-01,-2.409936991840469500e-02,3.183069230478131617e-01,-8.677067671221252443e-01,-3.762538109841129796e-01,6.479767550028095457e-02
4.301417605406561706e-01,5.052219430119293531e-01,-7.925312107278414953e-02,1.760020996904426982e-01,8.240907798286123409e-01,2.093376103332292293e-01,4.960598879228172997e-01
5.485730360790623816e-01,6.124600461120385253e-01,-3.711261305078279032e-03,5.112174829869388093e-01,-6.003698781913364702e-01,-6.148428278807887004e-01,1.345330637923575386e-02
5.250543800557262442e-01,4.267698420714073904e-01,-1.943924553550045731e-01,8.742465296015930476e-02,8.342337490404926337e-01,1.558026342936265907e-01,5.216670596882715394e-01
6.731539213586589243e-01,4.200816990974363119e-01,-1.287432969253514137e-01,1.119610286809091526e-01,7.208333088622452811e-01,2.884277611791210005e-01,6.202205216474374616e-01
7.858320703208767632e-01,1.701170068460114149e-01,-2.168423449225174299e-02,7.016100197654209225e-01,-3.390977639825520917e-01,6.144688876139375866e-01,1.232236697281924170e-01
6.391311115057084491e-01,5.245849177416757048e-01,4.715373990013385641e-03,4.959196998055587779e-01,7.228429237292526288e-01,-3.945197587334867140e-02,4.795886785142023379e-01
3.857146781021217330e-01,5.724282638724413896e-01,-1.843568497621622670e-01,-8.726779957306344260e-01,2.935303619587851243e-01,-3.849541926974974215e-01,6.390079733865025591e-02
6.673580785550858874e-01,5.256167005759412314e-01,1.500833735031931182e-02,-5.123459494070348175e-01,7.933909613446608056e-01,-2.952885189187392512e-01,1.443506189026503572e-01
5.263399583451977559e-01,5.322866129232819432e-01,-1.248782815590700201e-01,-7.153786599064884122e-01,-5.618226121549153573e-01,-3.488155288774885676e-01,2.256467421341208368e-01
4.768826726190665832e-01,4.589289126329322843e-01,-1.780572103026387409e-01,9.775014748989162561e-01,5.695953823860594456e-02,-9.741583839329337469e-02,1.782039056929420051e-01
6.853146992731806719e-01,2.565750263263670838e-01,-2.056296635885850876e-01,-1.496325233343198391e-01,6.465388547763997185e-01,4.864490172019279163e-02,7.464792634505383884e-01
4.717501405891655897e-01,4.858944400020129284e-01,-6.239771324159625043e-02,7.279467916561843666e-01,6.104305818255618687e-01,2.176082527869316607e-01,2.238629527380318895e-01
3.601025729865638958e-01,6.444416715631297032e-01,-2.632325049364951652e-02,-8.880895798448326106e-01,-3.054714977709565571e-01,-1.372963376818841230e-01,3.148551696887609275e-01
6.604914757122652968e-01,5.383466968725216795e-01,4.425058040431043699e-02,-3.920963660062222189e-01,-3.298333728180107699e-02,-8.401142590959503886e-01,3.733370740900659457e-01
4.065948127188032668e-01,7.117859459891074936e-01,-7.293370182042226146e-02,-9.475677868844817331e-01,1.648697612820630987e-01,2.183823336827932574e-02,2.728668954581955908e-01
3.469558436848113603e-01,5.301439892318678959e-01,4.732922182785073706e-02,1.075804541195968800e-01,9.930943397291166486e-01,4.143351920209652900e-02,2.175641919057530460e-02
3.456348645620826443e-01,5.919783216998989461e-01,-5.707276918505703456e-02,-9.653219076879191451e-01,6.049570339552563097e-02,-2.535354853509774187e-01,1.461650013488975663e-02
2.569771867412375399e-01,5.965202672895416613e-01,-7.505811651015596719e-02,3.833141508413307613e-02,-9.849998977054319482e-01,3.413875287463908476e-02,1.647435877055589137e-01
6.299780601261910640e-01,6.320650768423810018e-01,-8.587930180259872870e-02,-2.187402576579313696e-01,-5.866288603223235310e-01,-7.598845305293897567e-01,1.749136363431904595e-01
6.090767965506256321e-01,4.599620494687370331e-01,1.501453401830548512e-02,6.959568859418393538e-01,4.117535878576419339e-01,4.717948693983383679e-01,3.514435900765607301e-01
2.179663962867988969e-01,6.819103623266236092e-01,-1.227433209021744354e-03,7.727110071566728466e-01,6.094282936856255661e-01,1.008983860638502511e-01,1.460628972876224785e-01
5.653028142476637097e-01,3.540715729287502445e-01,3.314726448570587403e-02,7.322731958905971394e-01,6.607339333691947258e-01,2.691540382621146824e-02,1.627335150223019333e-01
3.349342345741970206e-01,4.802094124469262759e-01,-5.259585876095972112e-02,-6.069656376229436434e-01,7.794604478913544909e-01,-1.471896771904289691e-01,4.867570078120355553e-02
4.876985024358040377e-01,3.529705059187236982e-01,-1.491315812697381060e-01,9.332351822788560458e-01,-3.064599722286311945e-01,1.165553841876581231e-01,1.468646397042186191e-01
1.277409772763809515e-01,7.276550455866205303e-01,-1.231104209097917401e-01,7.802930032008376093e-01,-4.475840002876774193e-01,-2.438260631445743065e-01,3.624365362014661529e-01
7.007933621222250942e-01,3.181884564703985618e-01,6.057042134361068086e-02,-9.738111450440640748e-01,-1.869610679647394358e-01,-1.288726329113195346e-01,1.136913977929135053e-02
5.043711323941372227e-01,7.202728169743706221e-01,-2.006263500995742188e-01,9.646626164600644593e-01,-1.257307371753182135e-01,9.647544801188390196e-02,2.105001331702245904e-01
7.483245727774768818e-01,3.328752041991836497e-01,-9.046343451929356183e-02,-7.586323454589737336e-01,-1.133870387241176780e-01,-2.754715882970205088e-01,5.794270859339497592e-01
4.531001284232756832e-01,5.222266521055680677e-01,-2.192877122586714411e-01,-4.927874068413796993e-02,-9.813742669451253064e-01,-1.851150066989767362e-01,1.444258249557597330e-02
6.328940872952069085e-01,3.948936955145060934e-01,-6.024670189166446421e-02,9.775943353125035040e-01,-1.440435892942619200e-01,-1.360447550231590197e-01,7.108153472475590984e-02
5.437018710776768682e-01,4.716626295280093584e-01,1.051685889529992146e-02,7.945137141535818515e-01,-4.294554634184643560e-01,3.450078337608553647e-01,2.555103864925158952e-01
3.098312902838205041e-01,6.431507496514921041e-01,1.052828866385804862e-02,6.825288642939243422e-01,7.160066667033802013e-01,-6.793773856040749570e-02,1.298971374636812004e-01
7.140902237728647961e-01,4.307807509594263617e-01,6.717319779416244807e-02,8.426839404508810194e-01,-2.119540767419001437e-01,4.922098014026175528e-01,5.185322807554480773e-02
2.589313537618598837e-01,7.380962754556672500e-01,-8.872193120950884471e-02,4.792593928298941597e-01,-7.972414462404363578e-01,2.228986461595891810e-01,2.916036767960936138e-01
4.983248784929041886e-01,3.324987703916401083e-01,-1.895488047351207295e-01,-2.615747315980410659e-01,8.360690794268620385e-01,-6.692925593416684804e-02,4.775852059222845392e-01
5.538340789306450684e-01,5.540932092954564681e-01,5.517713591306250276e-02,8.844436261872401506e-01,3.938848797833275350e-01,2.114630147665089721e-01,1.337817885988130118e-01
5.996428622757616900e-01,6.127682859470855448e-01,-1.731356259748087489e-01,6.956865157799083654e-01,-2.451246806815774171e-01,6.688046349374616728e-01,9.292213390217426983e-02
3.312742786411608797e-01,5.170180729637919859e-01,-1.863491387629815366e-01,2.429592292358243866e-01,-7.868860697589977748e-01,-2.312647500396780020e-01,5.179746533735575253e-01
6.905664745301500762e-01,5.926466757588044754e-01,-9.139945682866934540e-02,-3.023234914604970847e-01,-8.104240028172946531e-01,-3.882681249538972312e-01,3.179014081653514512e-01
5.377841478815980070e-01,4.885066670287904200e-01,-9.962338447451078716e-02,1.111060022370654460e-01,8.080164167272813058e-01,-4.295694437861395376e-01,3.876016247790613489e-01
2.865191204829952154e-01,5.561627051476518702e-01,1.587284497842827991e-02,8.908990196028800101e-02,-9.657044077256444758e-01,-2.081145420883888097e-01,1.271468585506663196e-01
7.308376508640335167e-01,4.475171563417030818e-01,-2.188776634011388098e-02,-1.741587008509867807e-01,7.618108000557153314e-01,3.503730474159836850e-01,5.162865284711619651e-01
5.667470321483214502e-01,5.789326499608504761e-01,-1.911748341425842379e-01,8.752833547439138329e-01,4.036768646177700259e-01,-1.953367492828236573e-01,1.810182097475923901e-01
5.527263246921945150e-01,4.315905480114314297e-01,8.206838237463341679e-02,-1.360623722536484156e-02,-8.865635878289669369e-01,4.384697948232256781e-01,1.468472474106226333e-01
4.875114662195320081e-01,6.557570655254553182e-01,-2.047263223086463191e-01,-3.104865767525569753e-01,-9.254056222819969646e-01,2.068310704141746725e-01,6.665904452260411339e-02
3.504402244126977872e-01,5.782914310495096410e-01,-1.691829627693849647e-01,3.008092398559364944e-01,8.686136802142164770e-01,-3.921135939138834514e-01,3.565116028867489767e-02
3.288755282610255626e-01,5.016922011643097923e-01,6.955365996674400808e-03,-8.567634366229768261e-01,-4.884224978381891957e-01,1.800593605647576173e-02,1.645468429907434860e-01
6.621975589742974400e-01,5.687041603488030006e-01,-4.916734069085566122e-02,9.542814583112280147e-01,9.948622943110554950e-02,1.485894530188145712e-01,2.395215291545775005e-01
2.653688892099578811e-01,7.067438536132877314e-01,-1.562584585425704220e-01,-6.982560831211271912e-01,5.404054925758317030e-01,9.569106291342784065e-02,4.596124089455295714e-01
4.894748435324605129e-01,5.796122975523219090e-01,-1.691114280232648148e-01,-4.602597156299259029e-01,7.386148531310954279e-01,1.734724216756997894e-01,4.609950236394720902e-01
1.959938293922430796e-01,6.930797316575146860e-01,-7.992300258785846323e-02,4.391889470594523281e-01,7.932683463820733305e-01,1.768237858270657881e-01,3.828468991318126347e-01
3.287938469455300439e-01,6.187443313046846471e-01,5.875466552455409219e-02,-9.290642513212032938e-01,-1.802186818141830460e-01,-6.090020230825509556e-02,3.172570078043083774e-01
3.807941387243779507e-01,6.444814638685285590e-01,-1.781559130230906951e-01,-3.553628707075925930e-01,9.326523901315930676e-01,4.934741061076083207e-02,3.796817575639069298e-02
5.757625150484554366e-01,5.261678098354234390e-01,-1.901439503313324952e-02,-4.029572867633062216e-01,8.950753227843809556e-01,-7.584577058318525689e-02,1.752512786584883853e-01
4.524957229293040673e-01,4.096875730692539075e-01,-1.679723940471997135e-02,-4.218547879442128418e-02,9.845673999131396847e-01,-1.528282589989128637e-01,7.410090187396134453e-02
4.491868097810344795e-01,7.264850007558031342e-01,-1.286650071170533094e-01,-4.609927463831529626e-01,-7.368936166366830687e-01,-7.752648835933562133e-02,4.883268671135114758e-01
6.156670618500257319e-01,2.254459213090647118e-01,-1.678968600136207800e-01,-3.188370414443291723e-01,7.329169205344040483e-01,-4.595335734052018173e-02,5.992195069809789221e-01
7.488017582284679508e-01,2.251221392760027751e-01,-2.536625809470123560e-02,-2.466707399508028531e-01,8.887943741100292616e-01,-3.628076392264840688e-01,1.325470615343632141e-01
7.190581077516754460e-01,2.165126482293975863e-01,-3.344718294873305631e-02,-6.456012679298780421e-01,5.744680180430427052e-01,-5.031693255381446406e-01,2.475669289251840582e-03
4.713333423516706255e-01,5.153338755194173393e-01,-1.755964043044190015e-01,8.972688756754136907e-01,-1.516153562779538611e-01,4.034137494134201196e-01,9.580550750921126846e-02
1.818617792396486355e-01,6.847362614719252338e-01,-1.274983637962853744e-01,-2.298025035071652455e-01,-8.520062781591591916e-01,-3.968331465194996355e-01,2.525857580756458165e-01
5.849317678714162083e-01,6.778558061043166161e-01,-1.025272808296363442e-01,7.659129579845912472e-01,4.085123137712836638e-01,4.831661127990023452e-01,1.142170640982543423e-01
4.966249827733392186e-01,5.181744660717215734e-01,4.785196897306068231e-03,-5.651562206595052151e-01,-6.598263382441487135e-01,1.112782285531721399e-01,4.825399521897132948e-01
6.911328383038255474e-01,4.492184776774491572e-01,-2.022311606673794226e-01,-1.150391284544699660e-01,9.900942244973431894e-01,-4.105773309290140088e-02,6.923646506499135655e-02
2.518091762782896370e-01,5.864425143253415573e-01,-1.509080526347791884e-02,-5.471454038797360919e-01,2.154573240364857090e-01,7.377944632369149991e-01,3.314655012957911095e-01
5.569761430930021406e-01,6.022061769519717611e-01,-1.296752093369342718e-01,-4.608056690167707248e-01,3.603108740399239562e-01,2.896979337499363538e-01,7.575680277253058481e-01
3.721169265585283492e-01,7.314024098363919313e-01,-9.944236234463091351e-02,2.351855944279923061e-01,-9.460491782899911328e-01,-6.030564292522210684e-02,2.145738051621359499e-01
4.066340955038477700e-01,7.228332590904591459e-01,-1.782344712716981971e-01,-8.857976455068332644e-01,1.466447161810178514e-02,4.262956071634166344e-01,1.828101195226449760e-01
4.129245155029638847e-01,5.030107690302982881e-01,-3.896926288268986321e-02,-4.294967143643532714e-01,-8.100821392386394759e-01,3.069679188678505199e-01,2.550886058269063450e-01
3.486809463217154792e-01,6.693295134547448955e-01,4.343654206955555042e-02,-9.490556426501153275e-01,-3.071954357327379426e-01,6.263900527822439945e-02,3.163394437568261414e-02
5.774397744929858911e-01,6.857244416506376172e-01,-1.198062677558551503e-01,-5.599038949344119498e-01,-8.154475579644617778e-01,-6.640612365353863733e-02,1.309317967049191400e-01
